date,1101_Turnover,1101_Volume,1101_close,1101_eps,1101_high,1101_low,1101_open,1101_ups_and_downs,1101_ups_percent,2327_Turnover,2327_Volume,2327_close,2327_eps,2327_high,2327_low,2327_open,2327_ups_and_downs,2327_ups_percent,2352_Turnover,2352_Volume,2352_close,2352_eps,2352_high,2352_low,2352_open,2352_ups_and_downs,2352_ups_percent,2385_Turnover,2385_Volume,2385_close,2385_eps,2385_high,2385_low,2385_open,2385_ups_and_downs,2385_ups_percent,2449_Turnover,2449_Volume,2449_close,2449_eps,2449_high,2449_low,2449_open,2449_ups_and_downs,2449_ups_percent,2915_Turnover,2915_Volume,2915_close,2915_eps,2915_high,2915_low,2915_open,2915_ups_and_downs,2915_ups_percent,3005_Turnover,3005_Volume,3005_close,3005_eps,3005_high,3005_low,3005_open,3005_ups_and_downs,3005_ups_percent,3532_Turnover,3532_Volume,3532_close,3532_eps,3532_high,3532_low,3532_open,3532_ups_and_downs,3532_ups_percent,6176_Turnover,6176_Volume,6176_close,6176_eps,6176_high,6176_low,6176_open,6176_ups_and_downs,6176_ups_percent,9945_Turnover,9945_Volume,9945_close,9945_eps,9945_high,9945_low,9945_open,9945_ups_and_downs,9945_ups_percent,0056_close_y
7384,629725.0,15615.0,40.2,22.46,40.9,39.85,40.65,-0.65,-1.59,12192518.0,19716.0,584.0,29.9,646.0,584.0,630.0,-55.0,-8.61,328235.0,15491.0,21.2,7.88,21.55,21.0,21.15,-0.25,-1.17,47280.0,644.0,73.1,12.37,74.2,73.0,74.1,-1.2,-1.62,206345.0,6952.0,29.4,16.07,30.3,29.35,30.3,-1.1,-3.61,151308.0,2617.0,57.8,3.85,58.2,57.5,58.2,-0.4,-0.69,32325.0,759.0,42.75,12.69,42.9,42.1,42.25,0.2,0.47,482151.0,4274.0,115.5,39.97,115.5,108.0,111.0,1.5,1.32,402677.0,5838.0,69.8,10.62,70.5,67.6,70.5,-1.2,-1.69,159266.0,4455.0,35.85,5.35,36.0,35.45,36.0,-0.25,-0.69,323.86450592885427
7385,608909.0,14999.0,40.5,22.63,40.9,40.25,40.25,0.3,0.75,9244806.0,15301.0,593.0,30.36,621.0,585.0,600.0,9.0,1.54,241021.0,11414.0,20.9,7.77,21.5,20.9,21.5,-0.3,-1.42,43480.0,593.0,73.0,12.35,74.0,73.0,73.2,-0.1,-0.14,301335.0,10438.0,28.55,15.6,29.4,28.5,29.4,-0.85,-2.89,147958.0,2560.0,57.8,3.85,58.4,57.4,58.2,0.0,0.0,38627.0,913.0,42.0,12.46,43.2,42.0,43.2,-0.75,-1.75,381734.0,3318.0,111.5,38.58,118.5,110.0,116.5,-4.0,-3.46,295218.0,4354.0,66.2,10.08,70.3,66.1,69.8,-3.6,-5.16,158891.0,4461.0,35.45,5.29,35.95,35.35,35.9,-0.4,-1.12,321.7404479578397
7386,447115.0,11059.0,40.3,22.51,40.9,40.1,40.9,-0.2,-0.49,,,,,,,,,,860849.0,43559.0,19.75,7.34,20.75,19.25,20.5,-1.15,-5.5,57104.0,787.0,72.4,12.25,73.3,72.2,73.2,-0.6,-0.82,88000.0,3063.0,28.8,15.74,28.85,28.6,28.7,0.25,0.88,168171.0,2937.0,57.3,3.81,57.8,56.8,57.8,-0.5,-0.87,26410.0,626.0,42.2,12.52,42.45,42.0,42.2,0.2,0.48,250946.0,2213.0,115.0,39.79,115.0,110.5,114.5,3.5,3.14,735133.0,11478.0,63.8,11.97,66.4,63.4,66.4,-2.4,-3.63,84318.0,2379.0,35.55,5.31,35.75,35.25,35.7,0.1,0.28,328.4005270092232
7389,556322.0,13729.0,40.85,22.82,40.85,40.15,40.7,0.55,1.36,5510667.0,8739.0,627.0,32.1,649.0,615.0,623.0,34.0,5.73,274864.0,13649.0,20.45,7.6,20.45,19.9,20.1,0.7,3.54,54192.0,743.0,73.2,12.39,73.4,72.5,73.0,0.8,1.1,89577.0,3071.0,29.4,16.07,29.4,28.8,28.85,0.6,2.08,145297.0,2536.0,57.7,3.84,57.7,56.8,57.3,0.4,0.7,31971.0,754.0,42.8,12.7,42.8,42.1,42.25,0.6,1.42,197788.0,1699.0,117.5,40.66,118.0,113.0,116.0,2.5,2.17,586282.0,9462.0,61.6,11.56,63.6,61.6,63.5,-2.2,-3.45,80401.0,2260.0,35.65,5.32,35.8,35.5,35.7,0.1,0.28,326.79610013175284
7391,632422.0,15413.0,40.85,22.82,41.4,40.7,40.85,0.0,0.0,6480741.0,9954.0,655.0,33.54,673.0,634.0,636.0,28.0,4.47,128759.0,6348.0,20.3,7.55,20.35,20.2,20.35,-0.15,-0.73,37374.0,509.0,73.1,12.37,73.8,73.0,73.2,-0.1,-0.14,64385.0,2193.0,29.55,16.15,29.6,29.05,29.4,0.15,0.51,252233.0,4316.0,58.8,3.91,59.0,57.2,57.6,1.1,1.91,33435.0,791.0,42.15,12.51,42.8,42.05,42.8,-0.65,-1.52,425579.0,3528.0,121.0,41.87,123.5,117.0,117.5,3.5,2.98,299237.0,4820.0,62.4,11.71,62.8,61.6,61.6,0.8,1.3,130048.0,3617.0,36.0,5.37,36.35,35.5,35.6,0.35,0.98,323.5986297760215
7392,669545.0,16811.0,39.4,22.01,40.8,39.15,40.65,-1.45,-3.55,5155179.0,7927.0,653.0,33.44,661.0,641.0,647.0,-2.0,-0.31,,5480.0,20.1,7.47,20.4,20.1,20.25,-0.2,-0.99,30142.0,414.0,72.8,,73.5,72.5,73.2,-0.3,-0.41,97191.0,3308.0,29.3,16.01,29.65,29.05,29.25,-0.25,-0.85,191478.0,3311.0,57.6,3.83,58.6,57.5,58.3,-1.2,-2.04,34861.0,832.0,41.9,12.43,42.2,41.7,42.1,-0.25,-0.59,445098.0,3640.0,120.5,41.7,124.5,,121.0,,-0.41,372137.0,6107.0,,11.29,62.1,60.1,62.0,-2.2,-3.53,88486.0,2482.0,35.5,,35.95,35.5,35.95,-0.5,-1.39,323.0671936758897
7393,312494.0,7868.0,39.55,22.09,40.1,39.5,39.6,0.15,0.38,6365520.0,9470.0,674.0,34.51,683.0,654.0,654.0,21.0,3.22,82055.0,4064.0,20.15,7.49,20.35,20.1,20.1,0.05,0.25,28916.0,399.0,72.3,12.23,72.9,72.3,72.5,-0.5,-0.69,71697.0,2470.0,28.85,15.77,29.4,28.8,29.15,-0.45,-1.54,145078.0,2534.0,57.0,3.79,58.0,57.0,57.8,-0.6,-1.04,30481.0,730.0,41.8,12.4,41.95,41.65,41.85,-0.1,-0.24,293581.0,2485.0,116.5,40.31,122.0,116.5,122.0,-4.0,-3.32,262031.0,4374.0,59.7,11.2,60.7,59.5,60.2,-0.5,-0.83,120464.0,3419.0,35.1,5.24,35.5,35.1,35.4,-0.4,-1.13,325.72859025032983
7396,853458.0,20945.0,40.4,22.57,41.35,40.0,40.0,0.85,2.15,6527573.0,9051.0,741.0,37.94,741.0,700.0,700.0,67.0,9.94,106877.0,5273.0,20.2,7.51,20.4,20.2,20.25,0.05,0.25,42417.0,584.0,72.8,12.32,73.1,72.3,72.4,0.5,0.69,238132.0,8511.0,27.85,15.22,28.85,27.6,28.85,-1.0,-3.47,138382.0,2409.0,57.6,3.83,57.9,57.1,57.5,0.6,1.05,34365.0,826.0,41.6,12.34,41.85,41.55,41.85,-0.2,-0.48,209533.0,1762.0,119.0,41.18,121.0,116.5,118.5,2.5,2.15,240343.0,3908.0,62.3,11.69,62.4,60.0,60.1,2.6,4.36,59047.0,1673.0,35.4,5.28,35.5,35.1,35.25,0.3,0.85,329.2041633728594
7397,606763.0,14906.0,40.8,22.79,41.2,40.0,40.4,0.4,0.99,10617180.0,14371.0,718.0,36.76,776.0,708.0,756.0,-23.0,-3.1,170098.0,8289.0,20.55,7.64,20.75,20.2,20.25,0.35,1.73,44738.0,615.0,72.7,12.3,73.0,72.5,72.8,-0.1,-0.14,144278.0,5180.0,27.8,15.19,28.0,27.8,27.85,-0.05,-0.18,138282.0,2414.0,57.6,3.83,57.6,57.0,57.3,0.0,0.0,41555.0,990.0,41.9,12.43,42.3,41.8,42.0,0.3,0.72,769182.0,6181.0,124.5,43.08,126.5,120.5,120.5,5.5,4.62,326577.0,5343.0,60.9,11.43,62.3,60.8,62.3,-1.4,-2.25,51395.0,1453.0,35.5,5.3,35.5,35.2,35.3,0.1,0.28,328.4005270092232
7398,366670.0,9036.0,40.6,22.68,40.75,40.4,40.7,-0.2,-0.49,9073832.0,11960.0,769.0,39.38,785.0,723.0,733.0,51.0,7.1,147472.0,7148.0,20.6,7.66,20.75,20.55,20.65,0.05,0.24,81571.0,1126.0,72.3,12.23,73.0,72.0,72.6,-0.4,-0.55,81269.0,2931.0,27.75,15.16,28.0,27.6,27.9,-0.05,-0.18,130609.0,2257.0,58.2,3.87,58.3,57.2,57.4,0.6,1.04,22182.0,529.0,42.1,12.49,42.15,41.8,41.9,0.2,0.48,541241.0,4283.0,126.0,43.6,128.5,124.5,126.5,1.5,1.2,221145.0,3618.0,61.1,11.46,61.7,60.6,60.9,0.2,0.33,53167.0,1500.0,35.45,5.29,35.6,35.35,35.45,-0.05,-0.14,330.54566534914414
7399,642240.0,15626.0,41.1,22.96,41.3,40.6,40.8,0.5,1.23,12980116.0,16138.0,845.0,43.27,845.0,777.0,788.0,76.0,9.88,155056.0,7488.0,20.65,7.68,20.85,20.6,20.75,0.05,0.24,68180.0,944.0,72.0,12.18,72.5,72.0,72.3,-0.3,-0.41,77828.0,2768.0,28.1,15.36,28.25,27.85,27.9,0.35,1.26,117191.0,2020.0,57.9,3.85,58.3,57.7,58.3,-0.3,-0.52,100849.0,2334.0,43.6,12.94,43.75,42.45,42.45,1.5,3.56,743061.0,5796.0,131.5,45.5,132.0,125.5,128.0,5.5,4.37,219947.0,3560.0,61.5,11.54,62.3,61.2,61.3,0.4,0.65,55956.0,1575.0,35.55,5.31,35.7,35.4,35.5,0.1,0.28,333.7760210803694
7400,508070.0,12347.0,41.25,23.04,41.45,40.85,41.15,0.15,0.36,16588834.0,19305.0,830.0,42.5,905.0,809.0,860.0,-15.0,-1.78,132044.0,6395.0,20.55,7.64,20.8,20.5,20.7,-0.1,-0.48,74036.0,1025.0,72.3,12.23,72.6,71.8,71.9,0.3,0.42,71390.0,2527.0,28.25,15.44,28.35,28.1,28.2,0.15,0.53,106867.0,1840.0,58.2,3.87,58.3,57.8,58.1,0.3,0.52,76141.0,1747.0,43.5,12.91,44.15,43.1,43.6,-0.1,-0.23,1979309.0,14027.0,144.5,36.4,144.5,135.5,138.0,13.0,9.89,167749.0,2694.0,62.1,11.65,62.7,61.6,61.6,0.6,0.98,77612.0,2180.0,35.55,5.31,35.75,35.4,35.7,0.0,0.0,340.55467720685164
7403,1010774.0,23707.0,43.15,24.11,43.25,41.9,41.9,1.9,4.61,4094719.0,4490.0,913.0,46.75,913.0,904.0,913.0,83.0,10.0,100514.0,4879.0,20.55,7.64,20.75,20.55,20.7,0.0,0.0,63742.0,879.0,72.5,12.27,72.7,72.3,72.7,0.2,0.28,58978.0,2081.0,28.35,15.49,28.45,28.15,28.3,0.1,0.35,442722.0,7520.0,59.0,3.93,59.7,58.2,58.4,0.8,1.37,30835.0,708.0,43.5,12.91,43.95,43.35,43.7,0.0,0.0,2621374.0,16967.0,158.5,39.92,158.5,150.0,150.0,14.0,9.69,169571.0,2704.0,62.7,11.76,63.0,62.4,62.8,0.6,0.97,141070.0,3952.0,35.85,5.35,35.95,35.5,35.7,0.3,0.84,338.65001317523104
7404,1122926.0,26030.0,43.5,24.3,43.95,42.5,43.2,0.35,0.81,5610336.0,5686.0,1000.0,51.2,1000.0,950.0,950.0,87.0,9.53,117249.0,5656.0,20.7,7.7,20.85,20.6,20.65,0.15,0.73,132625.0,1823.0,72.7,12.3,73.1,72.5,72.6,0.2,0.28,69005.0,2438.0,28.35,17.18,28.45,28.1,28.4,0.0,0.0,216631.0,3679.0,58.6,3.26,59.5,58.6,59.0,-0.4,-0.68,31692.0,737.0,42.8,12.7,43.75,42.75,43.45,-0.7,-1.61,4380189.0,26967.0,155.0,39.04,172.0,155.0,165.0,-3.5,-2.21,158234.0,2558.0,61.0,11.44,63.0,61.0,62.9,-1.7,-2.71,90292.0,2529.0,35.6,4.44,35.95,35.6,35.95,-0.25,-0.7,342.73776021080414
7405,2770823.0,60209.0,45.9,20.04,47.3,44.85,46.9,2.4,5.52,4629642.0,4859.0,926.0,31.57,1000.0,920.0,977.0,-74.0,-7.4,107233.0,5175.0,20.65,7.68,20.85,20.65,20.75,-0.05,-0.24,67961.0,942.0,71.9,12.23,72.7,71.9,72.7,-0.8,-1.1,46412.0,1640.0,28.3,17.15,28.4,28.2,28.35,-0.05,-0.18,691545.0,11505.0,60.0,3.34,60.9,58.8,58.9,1.4,2.39,56790.0,1336.0,42.45,12.49,43.0,42.15,42.8,-0.35,-0.82,4103159.0,24760.0,164.0,41.31,170.5,158.5,159.0,9.0,5.81,159897.0,2627.0,60.9,11.43,61.7,60.5,61.2,-0.1,-0.16,165386.0,4606.0,35.8,4.47,36.1,35.6,35.6,0.2,0.56,346.2996574440057
7406,1258379.0,27428.0,45.65,19.93,46.4,45.5,46.35,-0.25,-0.54,5178175.0,6075.0,844.0,28.78,900.0,834.0,900.0,-82.0,-8.86,119936.0,5762.0,20.75,8.07,21.0,20.65,20.7,0.1,0.48,41654.0,577.0,72.0,12.24,72.6,72.0,72.0,0.1,0.14,130132.0,4627.0,28.1,17.03,28.3,28.05,28.3,-0.2,-0.71,291735.0,4854.0,59.7,3.32,60.8,59.5,60.7,-0.3,-0.5,46013.0,1087.0,42.3,12.44,42.95,42.05,42.9,-0.15,-0.35,3369083.0,20972.0,156.0,39.29,170.5,153.5,169.0,-8.0,-4.88,129616.0,2109.0,61.5,11.54,61.7,61.1,61.7,0.6,0.99,88143.0,2463.0,35.6,4.44,36.1,35.6,36.0,-0.2,-0.56,350.15546772068564
7407,1008417.0,22079.0,45.55,19.89,46.15,45.1,46.0,-0.1,-0.22,5605527.0,6372.0,886.0,30.21,900.0,844.0,900.0,42.0,4.98,209819.0,10021.0,20.85,8.11,21.15,20.7,20.8,0.1,0.48,50713.0,704.0,72.3,12.3,72.4,71.6,72.2,0.3,0.42,126347.0,4532.0,27.8,16.85,28.1,27.8,28.0,-0.3,-1.07,148678.0,2490.0,59.6,3.32,60.2,59.5,59.8,-0.1,-0.17,22432.0,530.0,42.55,12.51,42.65,42.05,42.65,0.25,0.59,1890196.0,11951.0,161.0,40.55,162.0,154.0,160.0,5.0,3.21,68479.0,1121.0,61.0,11.44,61.5,60.9,61.2,-0.5,-0.81,100770.0,2845.0,35.35,4.41,35.75,35.3,35.75,-0.25,-0.7,354.30961791831413
7410,877317.0,19100.0,46.0,20.09,46.35,45.4,46.0,0.45,0.99,3711138.0,3957.0,,33.21,974.0,889.0,889.0,88.0,9.93,163508.0,7728.0,21.05,8.19,21.4,20.85,21.0,0.2,0.96,65505.0,908.0,72.3,12.3,72.5,71.8,72.3,0.0,0.0,76189.0,2706.0,28.15,17.06,28.3,28.0,28.3,0.35,1.26,571401.0,9356.0,,3.45,62.2,59.9,,2.4,4.03,26203.0,612.0,42.8,12.59,42.95,42.6,42.75,0.25,0.59,1704788.0,10776.0,155.5,39.17,163.0,155.5,163.0,-5.5,-3.42,221333.0,3547.0,61.9,11.61,63.1,61.8,62.5,0.9,1.48,123666.0,3472.0,35.8,4.47,35.9,35.4,35.45,0.45,1.27,355.6996047430835
7411,621149.0,13591.0,45.6,19.91,46.05,45.35,46.0,-0.4,-0.87,,,,,,,,,,97118.0,4624.0,20.85,8.11,21.25,20.8,21.2,-0.2,-0.95,139157.0,1947.0,71.1,12.09,72.7,70.5,72.5,-1.2,-1.66,92110.0,3285.0,28.05,17.0,28.2,27.95,28.1,-0.1,-0.36,312924.0,5063.0,61.9,3.44,62.6,61.3,62.3,-0.1,-0.16,42402.0,984.0,42.9,12.62,43.5,42.75,43.0,0.1,0.23,1750560.0,11594.0,147.0,37.03,157.0,147.0,156.0,-8.5,-5.47,88533.0,1427.0,61.8,11.59,62.4,61.6,62.0,-0.1,-0.16,111900.0,3113.0,35.8,4.47,36.1,35.8,36.0,0.0,0.0,355.6996047430835
7412,1086984.0,24618.0,44.1,19.26,45.7,43.7,45.65,-1.5,-3.29,6392820.0,6733.0,883.0,30.11,1055.0,877.0,1000.0,-91.0,-9.34,67465.0,3233.0,20.85,8.11,21.0,20.8,21.0,0.0,0.0,85136.0,1208.0,70.1,11.92,71.5,70.1,71.5,-1.0,-1.41,59866.0,2134.0,28.05,17.0,28.15,28.0,28.05,0.0,0.0,167236.0,2722.0,61.2,3.41,62.0,61.2,62.0,-0.7,-1.13,25013.0,588.0,42.4,12.47,43.1,42.4,43.0,-0.5,-1.17,2226754.0,14494.0,155.5,39.17,157.5,149.5,150.0,8.5,5.78,88493.0,1430.0,62.0,11.63,62.3,61.6,62.3,0.2,0.32,63541.0,1776.0,35.7,4.46,36.0,35.6,35.9,-0.1,-0.28,355.9779183135708
7413,750318.0,17006.0,44.75,19.54,44.75,43.8,44.6,0.65,1.47,3216212.0,3595.0,913.0,31.13,925.0,850.0,883.0,30.0,3.4,73449.0,3515.0,20.9,8.13,21.05,20.85,21.05,0.05,0.24,50760.0,717.0,70.6,12.01,71.2,70.2,70.7,0.5,0.71,68978.0,2444.0,28.3,17.15,28.3,28.05,28.1,0.25,0.89,119391.0,1946.0,61.4,3.42,61.6,61.0,61.5,0.2,0.33,20453.0,483.0,42.4,12.47,42.6,42.3,42.4,0.0,0.0,1852714.0,12074.0,152.5,38.41,157.0,150.5,156.0,-3.0,-1.93,113149.0,1818.0,62.1,11.65,62.6,61.9,61.9,0.1,0.16,71146.0,1996.0,35.6,4.44,35.95,35.55,35.9,-0.1,-0.28,353.754361001318
7414,811714.0,18413.0,43.9,19.17,45.1,43.9,45.1,-0.85,-1.9,3021093.0,3149.0,969.0,33.04,980.0,925.0,950.0,56.0,6.13,92077.0,4412.0,20.8,8.09,20.95,20.8,20.85,-0.1,-0.48,48221.0,679.0,71.4,12.14,71.4,70.4,70.7,0.8,1.13,113471.0,4006.0,28.3,17.15,28.45,28.15,28.35,0.0,0.0,473174.0,7574.0,62.7,3.49,62.9,61.5,61.8,1.3,2.12,19555.0,460.0,42.35,12.46,42.95,42.3,42.5,-0.05,-0.12,1422680.0,9237.0,152.5,38.41,157.5,150.0,151.0,0.0,0.0,180506.0,2922.0,61.8,11.59,62.5,61.3,62.3,-0.3,-0.48,94467.0,2644.0,35.8,4.47,35.85,35.55,35.55,0.2,0.56,355.42139657444056
7417,813350.0,18489.0,43.95,19.19,44.3,43.85,44.2,0.05,0.11,4513437.0,4355.0,1065.0,36.31,1065.0,999.0,999.0,96.0,9.91,109539.0,5231.0,20.95,8.15,21.05,20.8,20.8,0.15,0.72,39917.0,558.0,71.6,12.18,71.7,71.2,71.5,0.2,0.28,48186.0,1712.0,28.2,17.09,28.3,28.0,28.3,-0.1,-0.35,223380.0,3582.0,62.7,3.49,62.9,61.9,62.6,0.0,0.0,29043.0,683.0,42.8,12.59,42.85,42.15,42.35,0.45,1.06,1648790.0,10546.0,156.0,39.29,159.0,152.5,155.5,3.5,2.3,230723.0,3647.0,63.6,11.93,63.8,62.0,62.2,1.8,2.91,67419.0,1884.0,35.7,4.46,35.9,35.7,35.9,-0.1,-0.28,354.8652964426883
7418,890207.0,20593.0,43.4,18.95,44.0,42.95,44.0,-0.55,-1.25,3746086.0,3572.0,1090.0,37.16,1090.0,1000.0,1000.0,25.0,2.35,91721.0,4368.0,21.0,8.17,21.1,20.9,21.05,0.05,0.24,45587.0,638.0,71.3,12.13,71.8,71.3,71.7,-0.3,-0.42,120504.0,4230.0,28.55,17.3,28.6,28.3,28.3,0.35,1.24,158741.0,2539.0,62.7,3.49,62.8,62.3,62.7,0.0,0.0,21126.0,495.0,42.5,12.5,42.95,42.5,42.9,-0.3,-0.7,3731576.0,22647.0,170.5,42.95,171.0,157.0,157.0,14.5,9.29,164377.0,2580.0,63.3,11.88,64.2,63.0,63.0,-0.3,-0.47,95453.0,2673.0,35.65,4.45,35.8,35.65,35.7,-0.05,-0.14,344.92758893280677
7419,1010455.0,23082.0,43.75,19.1,44.25,42.9,43.3,0.35,0.81,6640629.0,6433.0,,35.29,1065.0,1005.0,1030.0,-55.0,-5.05,85258.0,4095.0,20.75,8.07,20.95,20.75,20.85,-0.25,,65495.0,925.0,70.7,12.02,71.1,70.6,71.0,-0.6,,162606.0,5784.0,,17.06,28.45,28.0,28.4,-0.4,-1.4,275556.0,4465.0,61.4,3.42,62.4,61.4,62.2,-1.3,-2.07,,654.0,42.6,12.53,42.8,42.15,42.3,0.1,0.24,3107924.0,18519.0,166.0,41.81,171.0,164.0,170.5,-4.5,-2.64,216224.0,3484.0,62.1,11.65,62.6,61.7,62.6,-1.2,-1.9,145068.0,,35.3,4.41,35.6,35.3,35.55,-0.35,-0.98,349.87936758893335
7420,1171903.0,26812.0,43.6,19.04,44.25,43.45,44.25,-0.15,-0.34,9143203.0,9057.0,951.0,32.42,1065.0,951.0,1065.0,-84.0,-8.12,139875.0,6649.0,21.2,8.25,21.2,20.8,20.95,0.45,2.17,250315.0,3529.0,70.8,12.04,71.6,70.5,70.8,0.1,0.14,248669.0,8731.0,28.1,17.03,28.9,28.1,28.55,-0.05,-0.18,409632.0,6649.0,61.3,3.41,62.4,61.3,61.9,-0.1,-0.16,46471.0,1079.0,43.3,12.74,43.3,42.7,43.0,0.7,1.64,3909826.0,22490.0,167.0,42.07,181.0,164.5,171.5,1.0,0.6,152516.0,2436.0,62.8,11.78,62.9,62.3,62.9,0.7,1.13,236775.0,6583.0,36.15,4.51,36.15,35.4,35.45,0.85,2.41,355.6996047430835
7421,480288.0,10996.0,43.75,19.1,44.15,43.5,43.7,0.15,0.34,7829317.0,8051.0,982.0,33.48,998.0,934.0,961.0,31.0,3.26,150248.0,7074.0,21.35,8.31,21.4,21.05,21.15,0.15,0.71,57598.0,802.0,71.9,12.23,72.2,70.9,71.2,1.1,1.55,66899.0,2366.0,28.3,17.15,28.4,28.15,28.25,0.2,0.71,245553.0,3940.0,62.4,3.47,62.9,61.4,61.5,1.1,1.79,82573.0,1885.0,43.9,12.91,44.25,43.2,43.2,0.6,1.39,1874192.0,11520.0,163.0,41.06,169.0,160.0,168.5,-4.0,-2.4,137338.0,2205.0,62.2,11.67,62.6,62.1,62.5,-0.6,-0.96,145842.0,4059.0,35.95,4.49,36.1,35.8,35.95,-0.2,-0.55,361.8468511198952
7424,1069841.0,23719.0,45.65,19.93,45.7,43.85,44.15,1.9,4.34,6361277.0,6088.0,,36.48,1080.0,1000.0,1020.0,88.0,8.96,159265.0,7417.0,21.4,8.33,21.6,21.35,21.4,0.05,0.23,113962.0,1569.0,72.6,12.35,73.0,72.1,72.1,0.7,0.97,71338.0,2494.0,28.65,17.36,28.7,28.4,28.55,0.35,1.24,407381.0,6393.0,,3.58,64.4,62.8,63.0,2.0,3.21,76389.0,1717.0,44.25,,44.8,44.0,44.0,0.35,0.8,797125.0,4925.0,161.0,40.55,165.5,159.5,165.0,-2.0,-1.23,215157.0,3417.0,63.0,,63.3,62.6,62.9,0.8,1.29,220775.0,6073.0,36.45,4.55,36.55,36.0,36.1,0.5,1.39,361.56632411067255
7425,764266.0,16970.0,45.2,19.74,45.7,44.45,45.7,-0.45,-0.99,8320402.0,8017.0,1025.0,34.95,1090.0,997.0,1090.0,-45.0,-4.21,104978.0,4919.0,21.3,8.29,21.55,21.25,21.5,-0.1,-0.47,90996.0,1254.0,72.7,12.36,72.9,72.4,72.6,0.1,0.14,95229.0,3328.0,28.5,17.27,28.8,28.4,28.75,-0.15,-0.52,339636.0,5263.0,64.4,3.58,65.5,63.6,64.0,0.0,0.0,43358.0,978.0,43.85,12.9,44.75,43.8,44.5,-0.4,-0.9,1439456.0,9182.0,155.5,39.17,163.5,150.5,162.0,-5.5,-3.42,427769.0,6629.0,65.1,12.21,65.3,63.3,63.7,2.1,3.33,179601.0,4904.0,36.75,4.59,36.9,36.3,36.5,0.3,0.82,366.63193675889374
7426,497727.0,11126.0,44.8,19.56,45.0,44.5,45.0,-0.4,-0.88,11002087.0,10054.0,1125.0,38.36,1125.0,1035.0,1035.0,100.0,9.76,139024.0,6484.0,21.45,8.35,21.6,21.3,21.3,0.15,0.7,94450.0,1294.0,72.9,12.4,73.2,72.7,73.0,0.2,0.28,76277.0,2654.0,28.75,17.42,28.9,28.6,28.6,0.25,0.88,236504.0,3647.0,65.0,3.62,65.2,64.3,64.5,0.6,0.93,64774.0,1455.0,44.45,13.07,44.8,44.15,44.15,0.6,1.37,904328.0,5700.0,157.5,39.67,161.0,155.0,155.5,2.0,1.29,291599.0,4426.0,65.7,12.33,66.6,65.3,65.9,0.6,0.92,219643.0,5926.0,37.15,4.64,37.25,36.8,36.85,0.4,1.09,366.63193675889374
7427,345598.0,7721.0,44.75,19.54,45.25,44.65,45.1,-0.05,-0.11,11850353.0,10119.0,1230.0,41.94,1235.0,1110.0,1155.0,105.0,9.33,440891.0,20043.0,22.15,8.62,22.3,21.75,21.8,0.7,3.26,102321.0,1392.0,73.5,12.5,74.1,72.9,73.1,0.6,0.82,137527.0,4727.0,29.1,17.64,29.25,,28.9,0.35,1.22,192315.0,2976.0,64.6,3.59,65.4,64.2,65.2,-0.4,-0.62,67306.0,1500.0,44.5,13.09,45.2,44.5,45.0,0.05,0.11,677631.0,4308.0,155.0,39.04,160.5,155.0,160.0,-2.5,-1.59,207427.0,3149.0,66.2,12.42,66.5,65.0,65.8,0.5,0.76,147457.0,3989.0,36.95,4.61,37.4,36.8,37.25,-0.2,-0.54,363.25106719367653
7428,576828.0,12887.0,45.0,19.65,45.15,44.35,44.65,0.25,0.56,10663103.0,8790.0,1180.0,40.23,1240.0,1180.0,1230.0,-50.0,-4.07,571506.0,25465.0,21.95,8.54,22.85,21.95,22.85,-0.2,-0.9,129335.0,1752.0,73.7,12.53,74.3,73.6,73.8,0.2,0.27,87279.0,3003.0,29.0,17.58,29.2,28.9,29.1,-0.1,-0.34,220571.0,3403.0,65.0,3.62,65.3,64.3,64.6,0.4,0.62,36532.0,828.0,43.95,12.93,44.7,43.9,44.7,-0.55,-1.24,701804.0,4611.0,152.0,38.29,155.0,151.0,154.0,-3.0,-1.94,150608.0,2289.0,65.6,12.31,66.2,65.5,66.0,-0.6,-0.91,104916.0,2856.0,36.7,4.58,36.95,36.6,36.95,-0.25,-0.68,363.8134914361007
7431,415000.0,9318.0,44.6,19.48,45.15,44.3,45.15,-0.4,-0.89,9123598.0,7456.0,1210.0,41.25,1255.0,1200.0,1230.0,30.0,2.54,163636.0,7470.0,21.8,8.48,22.15,21.8,22.05,-0.15,-0.68,65543.0,884.0,74.0,12.59,74.3,73.8,73.8,0.3,0.41,60028.0,2089.0,28.75,17.42,29.05,28.65,29.0,-0.25,-0.86,188996.0,2922.0,64.5,3.59,65.3,64.2,65.2,-0.5,-0.77,78169.0,1743.0,45.3,13.32,45.45,43.9,44.15,1.35,3.07,858615.0,5510.0,156.5,39.42,158.5,150.0,153.5,4.5,2.96,436802.0,6910.0,62.5,11.73,65.5,62.5,65.5,-3.1,-4.73,77341.0,2117.0,36.4,4.54,36.8,36.4,36.6,-0.3,-0.82,361.2859025032944
